music_id,artist_name,track_name,genres,average_rating
417,Tool,Prison Sex,progressive metal|alternative metal|art rock,3.5
418,Tool,Intension,progressive metal|alternative metal,3.333333333333333
419,Tool,Lipan Conjuring,instrumental|experimental|tribal,3.142857142857143
420,Tool,Jambi,progressive metal|alternative metal,3.4545454545454546
421,Tool,Right In Two,progressive rock|progressive metal,3.4285714285714284
422,Tool,Lost Keys (Blame Hofmann),progressive metal|alternative metal|post-metal,3.4285714285714284
423,Tool,"10,000 Days (Wings, Part 2)",progressive metal|alternative metal,3.4545454545454546
424,Underoath,When The Sun Sleeps,metalcore|post-hardcore|alternative rock,4.0
425,Benny Benassi,Satisfaction (Mokkes Radio),electronic|house,4.0
426,Led Zeppelin,Babe I'M Gonna Leave You,rock|hard rock|blues rock,3.333333333333333
427,Led Zeppelin,Four Sticks,hard rock|blues rock,1.6666666666666667
428,Led Zeppelin,Dazed And Confused,rock|hard rock|blues rock,2.8
429,Led Zeppelin,The Battle Of Evermore,rock|folk,2.0
430,Led Zeppelin,Dancing Days,rock|hard rock|blues rock,2.0
431,Led Zeppelin,Tangerine,rock|classic rock,2.6666666666666665
432,Goose,Bring It On,electronic|indie rock,4.0
433,Alkaline Trio,Goodbye Forever,punk|alternative,3.0
434,Alkaline Trio,Time To Waste,punk|emo|rock,3.0
435,Alkaline Trio,We'Ve Had Enough,rock|punk rock|emo,5.0
436,Kasabian,Reason Is Treason,indie rock|alternative rock,4.0
437,Kasabian,Club Foot,alternative|indie|rock,3.75
438,Kasabian,Processed Beats,indie|rock,3.75
439,Simian Mobile Disco,I Believe,electronic|techno|house,4.333333333333333
440,Simian Mobile Disco,Hustler,electronic|dance,4.333333333333333
441,Simian Mobile Disco,Clock,electronic|dance,4.0
442,Foals,Electric Bloom (Oli Q Remix),indie|electronic|remix,4.0
443,Foals,Hummer,indie|rock|alternative,3.333333333333333
444,The Shins,Pressed In A Book,indie|alternative,3.5
445,The Shins,Caring Is Creepy,indie|alternative,3.7
446,The Shins,Fighting In A Sack,indie|alternative|rock,3.5
447,The Shins,The Celibate Life,indie|alternative,3.75
448,The Shins,Weird Divide,indie|alternative|rock,3.1666666666666665
449,The Shins,The Past And Pending,indie|alternative|rock|folk,3.25
450,The Shins,Girl On The Wing,indie|alternative|pop,2.75
451,The Shins,Know Your Onion!,indie rock|alternative rock,3.375
452,The Shins,Girl Inform Me,indie|alternative|rock,3.1666666666666665
453,The Shins,New Slang,indie|alternative|folk,3.7142857142857135
454,The Shins,One By One All Day,indie|alternative,3.1666666666666665
455,The Shins,Your Algebra,indie|alternative|rock,3.333333333333333
456,Dj Mystik,Thunder In Paradise,electronic|dance,4.0
457,Mae,This Time Is The Last Time,alternative|indie rock|pop,2.0
458,Mae,Giving It Away,alternative|indie pop,5.0
459,Mae,"Goodbye, Goodnight",alternative|indie|rock,5.0
460,Mae,Suspension,alternative|indie|rock,4.5
461,Weezer,Say It Ain'T So,alternative rock|power pop,3.5
462,Weezer,My Name Is Jonas,alternative|rock,3.2857142857142856
463,Weezer,Island In The Sun,alternative|indie|pop,2.7777777777777777
464,Weezer,Hash Pipe,rock|alternative rock,3.5
465,Kings Of Leon,Soft,indie rock|alternative rock|southern rock,3.0
466,Kings Of Leon,"Slow Night, So Long",indie|alternative|rock,3.0
467,Kings Of Leon,Pistol Of Fire,rock|alternative|indie,3.25
468,Kings Of Leon,The Bucket,alternative|indie rock,3.4
469,Kings Of Leon,Taper Jean Girl,rock|alternative|indie,3.25
470,Kings Of Leon,Milk,indie rock|alternative rock,3.0
471,Kings Of Leon,King Of The Rodeo,alternative|indie|rock,3.571428571428572
472,Def Leppard,Rock Of Ages,rock|hard rock|heavy metal,3.0
473,Def Leppard,Long Long Way To Go,rock|hard rock,5.0
474,Def Leppard,Make Love Like A Man,rock|hard rock|glam metal,2.0
475,Def Leppard,Hysteria,rock|hard rock|glam metal,3.0
476,Def Leppard,Pour Some Sugar On Me,rock|hard rock|glam metal,2.5
477,Def Leppard,Rocket,rock|hard rock|glam metal,3.0
478,Def Leppard,Bringin' On The Heartbreak,rock|hard rock|heavy metal,1.0
479,Def Leppard,Have You Ever Needed Someone So Bad,rock,2.25
480,Def Leppard,Two Steps Behind,rock|hard rock|heavy metal,2.0
481,Def Leppard,Photograph,rock|hard rock|heavy metal,2.333333333333333
482,Def Leppard,When Love And Hate Collide,rock|hard rock|glam metal,1.5
483,Outkast,Hey Ya!,pop|funk,2.6666666666666665
484,Mstrkrft,Easy Love,electronic|dance,3.0
485,Mstrkrft,Work On You,electronic|dancepunk|indietronica,3.0
486,Mstrkrft,Bodywork,electronic|dance,2.0
487,David Guetta Vs. The Egg,Love Don'T Let Me Go (Walking Away) (Joachim Garraud & David Guetta'S Fuck Me I'M Famous Mix),electronic|dance|house,4.0
488,Dread Zeppelin,Your Time Is Gonna Come,reggae|rock|parody,2.0
489,Dread Zeppelin,The Lemon Song,rock|reggae|parody,3.0
490,Dread Zeppelin,When The Levee Breaks,reggae|rock|parody,2.5
491,Dread Zeppelin,Stairway To Heaven,reggae|rock|parody,2.9166666666666665
492,Dread Zeppelin,Out On The Tiles,reggae|rock|cover,2.333333333333333
493,Dread Zeppelin,The Song Remains The Same,rock|reggae|parody,1.0
494,Dread Zeppelin,Good Times Bad Times,rock|reggae|parody,3.333333333333333
495,Dread Zeppelin,No Quarter,reggae|rock|parody,2.0
496,Dread Zeppelin,Heartbreaker,reggae|rock|parody,2.333333333333333
497,Dread Zeppelin,The Rain Song,reggae|rock|parody|cover,3.0
498,Alice Deejay,Better Off Alone,electronic|dance|trance,4.5
499,Bright Eyes,June On The West Coast,indie|folk|rock,3.0
500,Bright Eyes,"A Scale, A Mirror And Those Indifferent Clocks",indie|folk,1.5
501,Bright Eyes,"Haligh, Haligh, A Lie, Haligh",indie|folk|alternative,2.333333333333333
502,Bright Eyes,Poison Oak,indie|folk|rock,2.8
503,Bright Eyes,The City Has Sex,indie|alternative|folk,3.0
504,Bright Eyes,Something Vague,indie rock|folk rock,2.0
505,Bright Eyes,The Center Of The World,indie|folk|rock,2.0
506,Bright Eyes,"Sunrise, Sunset",indie|folk,3.0
507,Bright Eyes,Lover I Don'T Have To Love,indie|folk|alternative,3.6
508,Bright Eyes,First Day Of My Life,indie|folk|pop,3.3
509,Bright Eyes,A New Arrangement,indie|folk,3.0
510,Bright Eyes,When The Curious Girl Realizes She Is Under Glass,indie rock|folk rock,1.5
511,Bright Eyes,A Perfect Sonnet,indie|folk|rock,2.5
512,Bright Eyes,Arienette,indie|folk,1.5
513,Madonna,Let It Will Be,pop|dance,3.0
514,Madonna,Jump,pop|dance,3.375
515,Deep Purple,Space Truckin',rock|hard rock,2.5
516,Deep Purple,Pictures Of Home,rock|hard rock|heavy metal,2.0
517,Deep Purple,Burn,rock|hard rock,3.0
518,Deep Purple,Smoke On The Water,rock|hard rock,3.1666666666666665
519,Deep Purple,Never Before,rock|hard rock,2.5
520,Deep Purple,Soldier Of Fortune,rock|hard rock|blues rock,3.333333333333333
521,Deep Purple,Lazy,rock|hard rock|blues rock,2.0
522,Digitalism,Jupiter Room,electronic|dance|electronica|techno,3.0
523,Digitalism,Pogo,electronic|dance|indie,3.7142857142857135
524,Digitalism,Zdarlight,electronic|dance,3.2
525,Souls Of Mischief,93 'Till Infinity,hip hop|rap,4.0
526,Goldfrapp,Ooh La La,electronic|synthpop,3.25
527,Goldfrapp,Koko,electronic|synthpop,3.5
528,Goldfrapp,Beautiful,electronic|pop,3.6666666666666665
529,Goldfrapp,Twist,electronic|pop,2.5
530,Goldfrapp,Number 1,electronic|pop,3.5
531,Goldfrapp,Slippage,electronic|synthpop,3.5
532,Goldfrapp,Fly Me Away,electronic|pop,3.25
533,M.I.A.,Paper Planes,hip-hop|electronica,3.909090909090909
534,M.I.A.,Boyz,electronic|hip-hop|dancehall,3.8
535,The Bravery,Fearless,rock|alternative,2.333333333333333
536,The Bravery,Rites Of Spring,rock|indie rock,2.0
537,The Bravery,Swollen Summer,indie rock|alternative rock,3.0
538,The Bravery,Unconditional,indie|rock|alternative,2.6666666666666665
539,The Bravery,Tyrant,alternative|indie|rock,3.0
540,The Bravery,Honest Mistake,indie rock|new wave,3.0
541,The Bravery,Hot Pursuit,indie rock|post-punk revival,2.0
542,Uffie,Pop The Glock,electronic|hip hop,3.0
543,Uffie,Dismissed,electronic|pop,3.0
544,Uffie,In Charge,electronic|pop,4.0
545,Pink Floyd,Free Four,progressive rock|psychedelic rock,2.0
546,Pink Floyd,Fat Old Sun,progressive rock|psychedelic rock|art rock,3.0
547,Pink Floyd,Sorrow,progressive rock|psychedelic rock,4.0
548,Pink Floyd,Summer '68,progressive rock|psychedelic rock,2.0
549,Unwritten Law,She Says,punk rock|alternative rock,3.5
550,Unwritten Law,Close Your Eyes,rock|punk-rock,4.0
551,Unwritten Law,Rest Of My Life,punk rock|alternative rock,4.0
552,Unwritten Law,Up All Night,rock|punk|alternative,5.0
553,Unwritten Law,Because Of You,rock|punk,4.0
554,Unwritten Law,Save Me,punk rock|alternative rock,4.0
555,Unwritten Law,I Like The Way,punk rock|alternative rock,5.0
556,Unwritten Law,Sound Siren,rock|punk,4.0
557,Unwritten Law,Evolution,rock|alternative rock,4.0
558,Unwritten Law,Babalon,rock|alternative|punk,4.0
559,Unwritten Law,Coffin Text,punk|rock,4.0
560,Unwritten Law,Shallow,punk|rock|alternative,4.0
561,Unwritten Law,How You Feel,rock|punk|alternative,5.0
562,Unwritten Law,Harmonic,punk|alternative rock,4.0
563,Of Montreal,Disconnect The Dots,indie|psychedelic|pop,3.25
564,Of Montreal,Rapture Rapes The Muses,indie|psychedelic|pop,3.5
565,Placebo,One Of A Kind,alternative|rock,3.0
566,Placebo,Space Monkey,rock|alternative,3.1666666666666665
567,Placebo,Pierrot The Clown,alternative|rock,3.0
568,Placebo,Infra-Red,alternative|rock,3.4
569,Placebo,Song To Say Goodbye,alternative|indie|rock,3.4545454545454546
570,Placebo,Because I Want You,alternative|rock|indie,3.142857142857143
571,Placebo,Follow The Cops Back Home,alternative|rock,3.0
572,Placebo,In The Cold Light Of Morning,alternative|rock,3.0
573,Remy Zero,Fair,alternative|indie|rock,4.0
574,Spoon,Don'T You Evah,indie rock|alternative rock|post-punk revival,3.111111111111111
575,Dirty South Vs. Evermore,It'S Too Late (Club Mix),house|trance,4.0
576,Justice,Valentine,electronic|dance|french house,3.0
577,Justice,Tthhee Ppaarrttyy,electronic|dance|electro house,3.333333333333333
578,Justice,One Minute To Midnight,electronic|disco,2.0
579,Justice,Dvno,electronic|house|disco,3.1
580,Justice,Let There Be Light,electronic|dance|house,2.75
581,Bt,1.618,trance|electronic,4.0
582,Bt,Dynamic Symmetry,electronic|trance,4.0
583,Bt,All That Makes Us Human Continues,electronic|ambient,4.0
584,Zeigeist,Bunny,electronic|synthpop,5.0
585,Ozzy Osbourne,Crazy Train,rock|hard rock|heavy metal,3.0
586,Ozzy Osbourne,You Can'T Kill Rock And Roll,rock|heavy metal,1.0
587,Ozzy Osbourne,Mr. Crowley,rock|heavy metal|hard rock,3.0
588,Red Hot Chili Peppers,They'Re Red Hot,rock|funk,3.0
589,Red Hot Chili Peppers,Can'T Stop,rock|funk rock,2.75
590,Red Hot Chili Peppers,Suck My Kiss,funk|rock|alternative,1.75
591,Red Hot Chili Peppers,C'Mon Girl,rock|funk rock|alternative rock,3.0
592,Red Hot Chili Peppers,Under The Bridge,alternative|funk rock,3.272727272727273
593,Red Hot Chili Peppers,Sir Psycho Sexy,funk|rock|alternative,4.0
594,Red Hot Chili Peppers,Charlie,rock|funk,3.1666666666666665
595,Red Hot Chili Peppers,Give It Away,funk|rock,2.333333333333333
596,Red Hot Chili Peppers,My Lovely Man,rock|funk|alternative,4.0
597,Red Hot Chili Peppers,Slow Cheetah,alternative|rock|funk,3.0
598,Red Hot Chili Peppers,Hey,rock|alternative rock|funk rock,2.0
599,Red Hot Chili Peppers,Venice Queen,rock|alternative rock|funk rock,3.0
600,Red Hot Chili Peppers,The Zephyr Song,rock|alternative rock,2.7142857142857144
601,Red Hot Chili Peppers,Warlocks,alternative|rock|funk,3.0
602,Red Hot Chili Peppers,Strip My Mind,alternative|rock|funk,2.0
603,Red Hot Chili Peppers,Especially In Michigan,rock|alternative rock|funk rock,3.333333333333333
604,Red Hot Chili Peppers,Throw Away Your Television,rock|funk rock,2.0
605,Red Hot Chili Peppers,The Power Of Equality,rock|funk|alternative,2.0
606,Red Hot Chili Peppers,Otherside,alternative|rock|funk,2.8125
607,Red Hot Chili Peppers,Mellowship Slinky In B Major,rock|funk|alternative,3.0
608,Red Hot Chili Peppers,Tear,rock|alternative rock,2.0
609,Red Hot Chili Peppers,I Could Have Lied,rock|alternative rock,2.5
610,Red Hot Chili Peppers,Readymade,alternative|rock|funk,2.5
611,Red Hot Chili Peppers,Dani California,alternative rock|funk rock,3.5789473684210527
612,Red Hot Chili Peppers,Tell Me Baby,rock|alternative rock|funk rock,2.833333333333333
613,Red Hot Chili Peppers,Funky Monks,rock|funk,2.0
614,Red Hot Chili Peppers,Warm Tape,rock|alternative rock|funk rock,2.0
615,Red Hot Chili Peppers,Wet Sand,funk|rock|alternative,3.0
616,Red Hot Chili Peppers,Torture Me,rock|alternative|funk,2.0
617,Red Hot Chili Peppers,The Greeting Song,rock|funk rock,2.0
618,Red Hot Chili Peppers,Hump De Bump,rock|funk,2.6
619,Red Hot Chili Peppers,By The Way,alternative|funk rock|alternative rock,2.8
620,Red Hot Chili Peppers,Snow ((Hey Oh)),alternative|rock,3.357142857142857
621,Red Hot Chili Peppers,Stadium Arcadium,alternative|funk rock|alternative rock,2.6666666666666665
622,Red Hot Chili Peppers,Don'T Forget Me,alternative|rock,2.0
623,Red Hot Chili Peppers,Universally Speaking,rock|alternative rock|funk rock,1.5
624,Stone Temple Pilots,Big Empty,alternative|grunge,3.0
625,Bloc Party,Banquet,indie rock|post-punk,3.4444444444444446
626,Bloc Party,Pioneers,indie|alternative|rock,3.333333333333333
627,Bloc Party,Positive Tension,indie|alternative|rock,3.857142857142857
628,Bloc Party,Helicopter,indie rock|post-punk revival,3.333333333333333
629,Bloc Party,So Here We Are,indie|alternative|rock,4.333333333333333
630,Bloc Party,This Modern Love,indie|alternative|rock,3.111111111111111
631,Bloc Party,Little Thoughts,indie rock|post-punk,4.0
632,Bloc Party,Blue Light,indie rock|post-punk revival,4.0
633,Bloc Party,Luno,indie rock|post-punk,3.5
634,Bloc Party,Like Eating Glass,indie rock|post-punk revival,3.5
635,Groove Coverage,Moonlight Shadow,dance|trance,5.0
636,Maroon,Won'T Go Home Without You,pop|rock,3.333333333333333
637,Kaiser Chiefs,Modern Way,indie rock|alternative rock,3.4
638,Kaiser Chiefs,"Caroline, Yes",indie rock|alternative rock,3.0
639,Kaiser Chiefs,I Predict A Riot,rock|indie rock,3.230769230769231
640,Kaiser Chiefs,Saturday Night,pop|indie rock,3.5
641,Kaiser Chiefs,Everyday I Love You Less And Less,indie|rock|alternative,3.5
642,Lez Zeppelin,Since I'Ve Been Loving You,rock|blues,3.0
643,Lez Zeppelin,Whole Lotta Love,rock|hard rock|blues rock,2.5
644,Augustana,Lonely People,indie|alternative|rock,4.0
645,Augustana,Stars And Boulevards,indie rock|alternative rock,5.0
646,Augustana,Boston,rock|alternative|indie,4.0
647,Third Eye Blind,Misfits,rock|alternative rock|pop rock,4.0
648,Third Eye Blind,How'S It Going To Be,alternative|rock,3.0
649,Third Eye Blind,Jumper,alternative rock|post-grunge,3.6666666666666665
650,Third Eye Blind,Semi-Charmed Life,alternative|rock|pop,2.6666666666666665
651,Third Eye Blind,Graduate,alternative|rock,4.0
652,Brand New,Good To Know That If I Ever Need Attention All I Have To Do Is Die,alternative|emo|post-hardcore,2.0
653,Brand New,Millstone,alternative|emo|indie,3.0
654,Brand New,Me Vs. Maradona Vs. Elvis,alternative|indie rock|emo,3.0
655,Brand New,I Will Play My Game Beneath The Spin Light,alternative|emo|indie,3.0
656,Brand New,You Won'T Know,alternative|emo|post-hardcore,3.0
657,Brand New,Play Crack The Sky,alternative|emo|indie,2.0
658,Brand New,Sic Transit Gloria...Glory Fades,alternative|emo|indie,3.0
659,Brand New,Jaws Theme Swimming,alternative|indie|rock,2.0
660,Brand New,Luca,alternative|emo|post-hardcore,3.0
661,Brand New,Welcome To Bangkok,alternative|indie,3.0
662,Misfits,We Are 138,punk|rock,1.0
663,Misfits,Queen Wasp,punk|horror punk,1.0
664,Misfits,Last Caress,punk|horror punk,3.0
665,Misfits,Braineaters,punk|horror punk,2.0
666,Smash Mouth,Then The Morning Comes,pop|rock,5.0
667,The Velvet Underground,Heroin,rock|experimental|psychedelic,3.2
668,The Velvet Underground,What Goes On,rock|experimental|art rock,2.333333333333333
669,The Velvet Underground,White Light/White Heat,rock|experimental,3.5
670,The Velvet Underground,I'M Waiting For The Man,rock|experimental,3.333333333333333
671,The Velvet Underground,I Can'T Stand It,rock|alternative,3.0
672,The Velvet Underground,Pale Blue Eyes,rock|indie folk|psychedelic,2.25
673,Sherwood,Traveling Alone,indie|alternative,4.5
674,The Killers,Sam'S Town,alternative|rock,3.333333333333333
675,The Killers,Everything Will Be Alright,alternative|indie rock,3.25
676,The Killers,Why Do I Keep Counting?,alternative|indie rock,3.0
677,The Killers,Read My Mind,indie rock|alternative rock|new wave,3.4
678,The Killers,All These Things That I'Ve Done,rock|indie rock|alternative rock,3.125
679,The Killers,Believe Me Natalie,indie rock|alternative rock,3.571428571428572
680,The Killers,This River Is Wild,indie rock|alternative rock,3.25
681,The Killers,Bones,indie rock|alternative rock,3.4545454545454546
682,The Killers,Somebody Told Me,rock|indie rock,3.4285714285714284
683,The Killers,Jenny Was A Friend Of Mine,indie|alternative|rock,3.3076923076923075
684,The Killers,When You Were Young,alternative|indie rock|post-punk revival,3.4285714285714284
685,The Killers,Mr. Brightside,rock|indie rock|alternative,3.076923076923077
686,The Killers,On Top,indie rock|alternative rock,3.2
687,The Killers,Midnight Show,rock|indie rock,3.6
688,The Killers,Uncle Jonny,indie rock|alternative rock,3.2
689,The Killers,Where The White Boys Dance,indie rock|alternative rock|new wave,3.5
690,The Killers,"Andy, You'Re A Star",rock|alternative rock|indie rock,3.5
691,The Killers,Exitlude,alternative|indie|rock,3.0
692,The Killers,Shadowplay,alternative|indie rock|post-punk,3.75
693,The Killers,For Reasons Unknown,alternative|indie rock|new wave,2.888888888888889
694,The Killers,My List,rock|indie rock,3.333333333333333
695,The Killers,Change Your Mind,alternative|rock,3.4
696,The Killers,Bling (Confession Of A King),alternative|indie|rock,3.1666666666666665
697,Sublime,"April 29, 1992",reggae|ska punk|alternative rock,4.0
698,Sublime,Rivers Of Babylon,reggae|ska,3.0
699,Sublime,Garden Grove,reggae|ska punk|alternative rock,2.0
700,Sublime,Santeria,reggae|ska punk|alternative rock,3.0
701,Sublime,Scarlet Begonias,reggae|ska|punk,3.0
702,Sublime,Date Rape,reggae|ska|punk,3.6
703,Sublime,Perfect World,reggae|ska|punk,4.0
704,Sublime,Wrong Way,ska|punk|reggae,4.0
705,Sublime,Pawn Shop,ska punk|reggae rock,4.5
706,Justice Vs. Simian,We Are Your Friends,electronic|dance,4.0
707,The Spill Canvas,Your Evil Soul,emo|alternative rock,3.0
708,Bonobo,Pick Up,electronic|downtempo,3.0
709,Bonobo,Flutter,electronic|downtempo|trip-hop,2.0
710,Bonobo,Silver,electronic|downtempo|ambient,2.0
711,Bonobo,Gypsy,electronic|downtempo|trip hop,2.0
712,The Doors,The Ghost Song,rock|psychedelic rock,4.0
713,The Doors,"Yes, The River Knows",rock|psychedelic rock,3.0
